Time	Person	xcor	ycor
262	19	55	26
262	20	56.42120466487872	49.124288909231886
262	21	66	32.25
262	22	11	19
262	23	11.823223304703363	21.82322330470336
262	24	68.42120466487873	39.875711090768114
262	25	23	29
262	26	19	22
262	27	70	19
262	28	33.4476352868133	36.255791592464746
262	29	53	14
262	30	70	38
262	31	19.843826238111394	47.94521720236076
262	32	55.17677669529664	44.82322330470336
262	33	10	20
262	34	24	22
262	35	29	50
262	36	51	38.75
262	37	57.82322330470336	50.17677669529664
262	38	56.2	20.6
262	39	27	51
262	40	37	16
262	41	13	51
262	42	15	28
262	43	17	27
262	44	52.31541865178362	13.000000000000002
262	45	17	39
262	46	27	51
262	47	31.25	50
262	48	19	39
262	49	14	41
262	50	67	34
262	51	35.17677669529664	44.82322330470336
262	52	26.25	48
262	53	23.17677669529664	18.17677669529664
262	54	12	14
262	55	26.37699499375567	15.13778714449199
262	56	44.72610837793734	23.00000000066514
262	57	28	25
262	58	40	39
262	59	40.82322330470336	15.823223304703363
262	60	33	46.75
262	61	19	46
262	62	10.823223304703363	16.17677669529664
262	63	17.17677669529664	19.17677669529664
262	64	39	15
262	65	57.35355339059328	50.64644660940672
262	66	34.82322330470336	19.82322330470336
262	67	10	22
262	68	25	16
262	69	31	51
262	70	9	37
262	71	35	35.75
262	72	28.17677669529664	28.82322330470336
262	73	47	40
262	74	10	19
262	75	8	38
262	76	60.4	35.8
262	77	37	16
262	78	34	51
262	79	35.17677669529664	25.82322330470336
262	80	57	34
262	81	71	18
263	0	10.75	27
263	1	70	36
263	2	71	14
263	3	57	49.25
263	4	8.75	50
263	5	13.823223304703363	27.82322330470336
263	6	15.25	30
263	7	15	35
263	8	27	22
263	9	27.32596668246309	23.033154921148043
263	10	16	21
263	11	13.421204664878722	36.875711090768114
263	12	25	15
263	13	36.75	14
263	14	28	19
263	15	28	39
263	16	68.82322330470336	16.82322330470336
263	17	55	16
263	18	66	35
263	19	55	26
263	20	56.42120466487872	49.124288909231886
263	21	66	32.25
263	22	11.176776695296637	19.17677669529664
263	23	11.823223304703363	21.82322330470336
263	24	68.42120466487873	39.875711090768114
263	25	23	29
263	26	19	22
263	27	70	19
263	28	32.955262526799665	36.16879121777272
263	29	53	13.75
263	30	70	38
263	31	19.843826238111394	47.94521720236076
263	32	55.17677669529664	44.82322330470336
263	33	10	20
263	34	24	22
263	35	29	50
263	36	51	38.75
263	37	57.82322330470336	50.17677669529664
263	38	56.2	20.6
263	39	27	51
263	40	37	16
263	41	13	51
263	42	15	28
263	43	17	27
263	44	52.56541865178362	13.000000000000002
263	45	17	39
263	46	27	51
263	47	31.25	50
263	48	19	39
263	49	14	41
263	50	67	34
263	51	35.17677669529664	44.82322330470336
263	52	26.25	48
263	53	23.17677669529664	18.17677669529664
263	54	12	14
263	55	26.37699499375567	15.13778714449199
263	56	44.97610837793734	23.000000000534605
263	57	28	25
263	58	40	39
263	59	40.82322330470336	15.823223304703363
263	60	33	46.75
263	61	19	46
263	62	10.823223304703363	16.17677669529664
263	63	17.17677669529664	19.17677669529664
263	64	39	15
263	65	57.35355339059328	50.64644660940672
263	66	34.82322330470336	19.82322330470336
263	67	10	22
263	68	25	16
263	69	31	51
263	70	9	37
263	71	35	35.75
263	72	28.17677669529664	28.82322330470336
263	73	47	40
263	74	10	19
263	75	8	38
263	76	60.4	35.8
263	77	37	16
263	78	34	51
263	79	35.17677669529664	25.82322330470336
263	80	57	34
263	81	71	18
264	0	10.75	27
264	1	70	36
264	2	71	14
264	3	57	49.25
264	4	8.75	50
264	5	13.823223304703363	27.82322330470336
264	6	15.25	30
264	7	15	35
264	8	27	22
264	9	27.32596668246309	23.033154921148043
264	10	16	21
264	11	13.421204664878722	36.875711090768114
264	12	25	15
264	13	36.75	14
264	14	28	19
264	15	28	39
264	16	68.82322330470336	16.82322330470336
264	17	55	16
264	18	66	35
264	19	55	26
264	20	56.42120466487872	49.124288909231886
264	21	66	32.25
264	22	11.176776695296637	19.17677669529664
264	23	11.823223304703363	21.82322330470336
264	24	68.42120466487873	39.875711090768114
264	25	23	29
264	26	19	22
264	27	70	19
264	28	32.63884629374781	35.78164684229856
264	29	53	13.5
264	30	70	38
264	31	19.843826238111394	47.94521720236076
264	32	55.17677669529664	44.82322330470336
264	33	10	20
264	34	24	22
264	35	29	50
264	36	51	38.75
264	37	57.82322330470336	50.17677669529664
264	38	56.2	20.6
264	39	27	51
264	40	37	16
264	41	13	51
264	42	15	28
264	43	17	27
264	44	52.81541865178362	13.000000000000002
264	45	17	39
264	46	27	51
264	47	31.25	50
264	48	19	39
264	49	14	41
264	50	67	34
264	51	35.17677669529664	44.82322330470336
264	52	26.25	48
264	53	23.17677669529664	18.17677669529664
264	54	12	14
264	55	26.37699499375567	15.13778714449199
264	56	45.22610837793734	23.00000000040407
264	57	28	25
264	58	40	39
264	59	40.82322330470336	15.823223304703363
264	60	33	46.75
264	61	19	46
264	62	10.823223304703363	16.17677669529664
264	63	17.17677669529664	19.17677669529664
264	64	39	15
264	65	57.35355339059328	50.64644660940672
264	66	34.82322330470336	19.82322330470336
264	67	10	22
264	68	25	16
264	69	31	51
264	70	9	37
264	71	35	35.75
264	72	28.17677669529664	28.82322330470336
264	73	47	40
264	74	10	19
264	75	8	38
264	76	60.4	35.8
264	77	37	16
264	78	34	51
264	79	35.17677669529664	25.82322330470336
264	80	57	34
264	81	71	18
265	0	10.75	27
265	1	70	36
265	2	71	14
265	3	57	49.25
265	4	8.75	50
265	5	13.823223304703363	27.82322330470336
265	6	15.25	30
265	7	15	35
265	8	27	22
265	9	27.32596668246309	23.033154921148043
265	10	16	21
265	11	13.421204664878722	36.875711090768114
265	12	25	15
265	13	36.75	14
265	14	28	19
265	15	28	39
265	16	68.82322330470336	16.82322330470336
265	17	55	16
265	18	66	35
265	19	55	26
265	20	56.42120466487872	49.124288909231886
265	21	66	32.25
265	22	11.176776695296637	19.17677669529664
265	23	11.823223304703363	21.82322330470336
265	24	68.42120466487873	39.875711090768114
265	25	23	29
265	26	19	22
265	27	70	19
265	28	32.406654211225934	36.22446377604675
265	29	52.77639320225002	13.61180339887499
265	30	70	38
265	31	19.843826238111394	47.94521720236076
265	32	55.17677669529664	44.82322330470336
265	33	10	20
265	34	24	22
265	35	29	50
265	36	51	38.75
265	37	57.82322330470336	50.17677669529664
265	38	56.2	20.6
265	39	27	51
265	40	37	16
265	41	13	51
265	42	15	28
265	43	17	27
265	44	53.06541865178362	13.000000000000002
265	45	17	39
265	46	27	51
265	47	31.25	50
265	48	19	39
265	49	14	41
265	50	67	34
265	51	35.17677669529664	44.82322330470336
265	52	26.25	48
265	53	23.17677669529664	18.17677669529664
265	54	12	14
265	55	26.37699499375567	15.13778714449199
265	56	45.47610837793734	23.000000000273538
265	57	28	25
265	58	40	39
265	59	40.82322330470336	15.823223304703363
265	60	33	46.75
265	61	19	46
265	62	10.823223304703363	16.17677669529664
265	63	17.17677669529664	19.17677669529664
265	64	39	15
265	65	57.35355339059328	50.64644660940672
265	66	34.82322330470336	19.82322330470336
265	67	10	22
265	68	25	16
265	69	31	51
265	70	9	37
265	71	35	35.75
265	72	28.17677669529664	28.82322330470336
265	73	47	40
265	74	10	19
265	75	8	38
265	76	60.4	35.8
265	77	37	16
265	78	34	51
265	79	35.17677669529664	25.82322330470336
265	80	57	34
265	81	71	18
266	0	10.75	27
266	1	70	36
266	2	71	14
266	3	57	49.25
266	4	8.75	50
266	5	13.823223304703363	27.82322330470336
266	6	15.25	30
266	7	15	35
266	8	27	22
266	9	27.32596668246309	23.033154921148043
266	10	16	21
266	11	13.421204664878722	36.875711090768114
266	12	25	15
266	13	36.75	14
266	14	28	19
266	15	28	39
266	16	68.82322330470336	16.82322330470336
266	17	55	16
266	18	66	35
266	19	55	26
266	20	56.42120466487872	49.124288909231886
266	21	66	32.25
266	22	11.176776695296637	19.17677669529664
266	23	11.823223304703363	21.82322330470336
266	24	68.42120466487873	39.875711090768114
266	25	23	29
266	26	19	22
266	27	70	19
266	28	32.290558169964996	36.44587224292084
266	29	52.55278640450004	13.72360679774998
266	30	70	38
266	31	19.843826238111394	47.94521720236076
266	32	55.17677669529664	44.82322330470336
266	33	10	20
266	34	24	22
266	35	29	50
266	36	51	38.75
266	37	57.82322330470336	50.17677669529664
266	38	56.2	20.6
266	39	27	51
266	40	37	16
266	41	13	51
266	42	15	28
266	43	17	27
266	44	53.31541865178362	13.000000000000002
266	45	17	39
266	46	27	51
266	47	31.25	50
266	48	19	39
266	49	14	41
266	50	67	34
266	51	35.17677669529664	44.82322330470336
266	52	26.25	48
266	53	23.17677669529664	18.17677669529664
266	54	12	14
266	55	26.37699499375567	15.13778714449199
266	56	45.72610837793734	23.000000000143007
266	57	28	25
266	58	40	39
266	59	40.82322330470336	15.823223304703363
266	60	33	46.75
266	61	19	46
266	62	10.823223304703363	16.17677669529664
266	63	17.17677669529664	19.17677669529664
266	64	39	15
266	65	57.35355339059328	50.64644660940672
266	66	34.82322330470336	19.82322330470336
266	67	10	22
266	68	25	16
266	69	31	51
266	70	9	37
266	71	35	35.75
266	72	28.17677669529664	28.82322330470336
266	73	47	40
266	74	10	19
266	75	8	38
266	76	60.4	35.8
266	77	37	16
266	78	34	51
266	79	35.17677669529664	25.82322330470336
266	80	57	34
266	81	71	18
267	0	10.75	27
267	1	70	36
267	2	71	14
267	3	57	49.25
267	4	8.75	50
267	5	13.823223304703363	27.82322330470336
267	6	15.25	30
267	7	15	35
267	8	27	22
267	9	27.32596668246309	23.033154921148043
267	10	16	21
267	11	13.421204664878722	36.875711090768114
267	12	25	15
267	13	36.75	14
267	14	28	19
267	15	28	39
267	16	68.82322330470336	16.82322330470336
267	17	55	16
267	18	66	35
267	19	55	26
267	20	56.42120466487872	49.124288909231886
267	21	66	32.25
267	22	11.176776695296637	19.17677669529664
267	23	11.823223304703363	21.82322330470336
267	24	68.42120466487873	39.875711090768114
267	25	23	29
267	26	19	22
267	27	70	19
267	28	32.24130361430852	36.20077228627645
267	29	52.32917960675006	13.83541019662497
267	30	70	38
267	31	19.843826238111394	47.94521720236076
267	32	55.17677669529664	44.82322330470336
267	33	10	20
267	34	24	22
267	35	29	50
267	36	51	38.75
267	37	57.82322330470336	50.17677669529664
267	38	56.2	20.6
267	39	27	51
267	40	37	16
267	41	13	51
267	42	15	28
267	43	17	27
267	44	53.56541865178362	13.000000000000002
267	45	17	39
267	46	27	51
267	47	31.25	50
267	48	19	39
267	49	14	41
267	50	67	34
267	51	35.17677669529664	44.82322330470336
267	52	26.25	48
267	53	23.17677669529664	18.17677669529664
267	54	12	14
267	55	26.37699499375567	15.13778714449199
267	56	45.97610837793734	23.00000000011494
267	57	28	25
267	58	40	39
267	59	40.82322330470336	15.823223304703363
267	60	33	46.75
267	61	19	46
267	62	10.823223304703363	16.17677669529664
267	63	17.17677669529664	19.17677669529664
267	64	39	15
267	65	57.35355339059328	50.64644660940672
267	66	34.82322330470336	19.82322330470336
267	67	10	22
267	68	25	16
267	69	31	51
267	70	9	37
267	71	35	35.75
267	72	28.17677669529664	28.82322330470336
267	73	47	40
267	74	10	19
267	75	8	38
267	76	60.4	35.8
267	77	37	16
267	78	34	51
267	79	35.17677669529664	25.82322330470336
267	80	57	34
267	81	71	18
268	0	10.75	27
268	1	70	36
268	2	71	14
268	3	57	49.25
268	4	8.75	50
268	5	13.823223304703363	27.82322330470336
268	6	15.25	30
268	7	15	35
268	8	27	22
268	9	27.32596668246309	23.033154921148043
268	10	16	21
268	11	13.421204664878722	36.875711090768114
268	12	25	15
268	13	36.75	14
268	14	28	19
268	15	28	39
268	16	68.82322330470336	16.82322330470336
268	17	55	16
268	18	66	35
268	19	55	26
268	20	56.42120466487872	49.124288909231886
268	21	66	32.25
268	22	11.176776695296637	19.17677669529664
268	23	11.823223304703363	21.82322330470336
268	24	68.42120466487873	39.875711090768114
268	25	23	29
268	26	19	22
268	27	70	19
268	28	32.192049058652046	35.95567232963205
268	29	52.571978217927864	13.894982290848104
268	30	70	38
268	31	19.843826238111394	47.94521720236076
268	32	55.17677669529664	44.82322330470336
268	33	10	20
268	34	24	22
268	35	29	50
268	36	51	38.75
268	37	57.82322330470336	50.17677669529664
268	38	56.2	20.6
268	39	27	51
268	40	37	16
268	41	13	51
268	42	15	28
268	43	17	27
268	44	53.81541865178362	13.000000000000002
268	45	17	39
268	46	27	51
268	47	31.25	50
268	48	19	39
268	49	14	41
268	50	67	34
268	51	35.17677669529664	44.82322330470336
268	52	26.25	48
268	53	23.17677669529664	18.17677669529664
268	54	12	14
268	55	26.37699499375567	15.13778714449199
268	56	46.22610837793734	23.000000000086875
268	57	28	25
268	58	40	39
268	59	40.82322330470336	15.823223304703363
268	60	33	46.75
268	61	19	46
268	62	10.823223304703363	16.17677669529664
268	63	17.17677669529664	19.17677669529664
268	64	39	15
268	65	57.35355339059328	50.64644660940672
268	66	34.82322330470336	19.82322330470336
268	67	10	22
268	68	25	16
268	69	31	51
268	70	9	37
268	71	35	35.75
268	72	28.17677669529664	28.82322330470336
268	73	47	40
268	74	10	19
268	75	8	38
268	76	60.4	35.8
268	77	37	16
268	78	34	51
268	79	35.17677669529664	25.82322330470336
268	80	57	34
268	81	71	18
269	0	10.75	27
269	1	70	36
269	2	71	14
269	3	57	49.25
269	4	8.75	50
269	5	13.823223304703363	27.82322330470336
269	6	15.25	30
269	7	15	35
269	8	27	22
269	9	27.32596668246309	23.033154921148043
269	10	16	21
269	11	13.421204664878722	36.875711090768114
269	12	25	15
269	13	36.75	14
269	14	28	19
269	15	28	39
269	16	68.82322330470336	16.82322330470336
269	17	55	16
269	18	66	35
269	19	55	26
269	20	56.42120466487872	49.124288909231886
269	21	66	32.25
269	22	11.176776695296637	19.17677669529664
269	23	11.823223304703363	21.82322330470336
269	24	68.42120466487873	39.875711090768114
269	25	23	29
269	26	19	22
269	27	70	19
269	28	32.14279450299557	35.710572372987656
269	29	52.81477682910567	13.954554385071237
269	30	70	38
269	31	19.843826238111394	47.94521720236076
269	32	55.17677669529664	44.82322330470336
269	33	10	20
269	34	24	22
269	35	29	50
269	36	51	38.75
269	37	57.82322330470336	50.17677669529664
269	38	56.2	20.6
269	39	27	51
269	40	37	16
269	41	13	51
269	42	15	28
269	43	17	27
269	44	54.06541865178362	13.000000000000002
269	45	17	39
269	46	27	51
269	47	31.25	50
269	48	19	39
269	49	14	41
269	50	67	34
269	51	35.17677669529664	44.82322330470336
269	52	26.25	48
269	53	23.17677669529664	18.17677669529664
269	54	12	14
269	55	26.37699499375567	15.13778714449199
269	56	46.47610837793734	23.00000000005881
269	57	28	25
269	58	40	39
269	59	40.82322330470336	15.823223304703363
269	60	33	46.75
269	61	19	46
269	62	10.823223304703363	16.17677669529664
269	63	17.17677669529664	19.17677669529664
269	64	39	15
269	65	57.35355339059328	50.64644660940672
269	66	34.82322330470336	19.82322330470336
269	67	10	22
269	68	25	16
269	69	31	51
269	70	9	37
269	71	35	35.75
269	72	28.17677669529664	28.82322330470336
269	73	47	40
269	74	10	19
269	75	8	38
269	76	60.4	35.8
269	77	37	16
269	78	34	51
269	79	35.17677669529664	25.82322330470336
269	80	57	34
269	81	71	18
270	0	10.75	27
270	1	70	36
270	2	71	14
270	3	57	49.25
270	4	8.75	50
270	5	13.823223304703363	27.82322330470336
270	6	15.25	30
270	7	15	35
270	8	27	22
270	9	27.32596668246309	23.033154921148043
270	10	16	21
270	11	13.421204664878722	36.875711090768114
270	12	25	15
270	13	36.75	14
270	14	28	19
270	15	28	39
270	16	68.82322330470336	16.82322330470336
270	17	55	16
270	18	66	35
270	19	55	26
270	20	56.42120466487872	49.124288909231886
270	21	66	32.25
270	22	11.176776695296637	19.17677669529664
270	23	11.823223304703363	21.82322330470336
270	24	68.42120466487873	39.875711090768114
270	25	23	29
270	26	19	22
270	27	70	19
270	28	32.093539947339096	35.46547241634326
270	29	53.05757544028347	14.01412647929437
270	30	70	38
270	31	19.843826238111394	47.94521720236076
270	32	55.17677669529664	44.82322330470336
270	33	10	20
270	34	24	22
270	35	29	50
270	36	51	38.75
270	37	57.82322330470336	50.17677669529664
270	38	56.2	20.6
270	39	27	51
270	40	37	16
270	41	13	51
270	42	15	28
270	43	17	27
270	44	54.31541865178362	13.000000000000002
270	45	17	39
270	46	27	51
270	47	31.25	50
270	48	19	39
270	49	14	41
270	50	67	34
270	51	35.17677669529664	44.82322330470336
270	52	26.25	48
270	53	23.17677669529664	18.17677669529664
270	54	12	14
270	55	26.37699499375567	15.13778714449199
270	56	46.72610837793734	23.000000000030745
270	57	28	25
270	58	40	39
270	59	40.82322330470336	15.823223304703363
270	60	33	46.75
270	61	19	46
270	62	10.823223304703363	16.17677669529664
270	63	17.17677669529664	19.17677669529664
270	64	39	15
270	65	57.35355339059328	50.64644660940672
270	66	34.82322330470336	19.82322330470336
270	67	10	22
270	68	25	16
270	69	31	51
270	70	9	37
270	71	35	35.75
270	72	28.17677669529664	28.82322330470336
270	73	47	40
270	74	10	19
270	75	8	38
270	76	60.4	35.8
270	77	37	16
270	78	34	51
270	79	35.17677669529664	25.82322330470336
270	80	57	34
270	81	71	18
271	0	10.75	27
271	1	70	36
271	2	71	14
271	3	57	49.25
271	4	8.75	50
271	5	13.823223304703363	27.82322330470336
271	6	15.25	30
271	7	15	35
271	8	27	22
271	9	27.32596668246309	23.033154921148043
271	10	16	21
271	11	13.421204664878722	36.875711090768114
271	12	25	15
271	13	36.75	14
271	14	28	19
271	15	28	39
271	16	68.82322330470336	16.82322330470336
271	17	55	16
271	18	66	35
271	19	55	26
271	20	56.42120466487872	49.124288909231886
271	21	66	32.25
271	22	11.176776695296637	19.17677669529664
271	23	11.823223304703363	21.82322330470336
271	24	68.42120466487873	39.875711090768114
271	25	23	29
271	26	19	22
271	27	70	19
271	28	32.04428539168262	35.220372459698865
271	29	53.300374051461276	14.073698573517504
271	30	70	38
271	31	19.843826238111394	47.94521720236076
271	32	55.17677669529664	44.82322330470336
271	33	10	20
271	34	24	22
271	35	29	50
271	36	51	38.75
271	37	57.82322330470336	50.17677669529664
271	38	56.2	20.6
271	39	27	51
271	40	37	16
271	41	13	51
271	42	15	28
271	43	17	27
271	44	54.56541865178362	13.000000000000002
271	45	17	39
271	46	27	51
271	47	31.25	50
271	48	19	39
271	49	14	41
271	50	67	34
271	51	35.17677669529664	44.82322330470336
271	52	26.25	48
271	53	23.17677669529664	18.17677669529664
271	54	12	14
271	55	26.37699499375567	15.13778714449199
271	56	46.97610837793734	23.000000000024713
271	57	28	25
271	58	40	39
271	59	40.82322330470336	15.823223304703363
271	60	33	46.75
271	61	19	46
271	62	10.823223304703363	16.17677669529664
271	63	17.17677669529664	19.17677669529664
271	64	39	15
271	65	57.35355339059328	50.64644660940672
271	66	34.82322330470336	19.82322330470336
271	67	10	22
271	68	25	16
271	69	31	51
271	70	9	37
271	71	35	35.75
271	72	28.17677669529664	28.82322330470336
271	73	47	40
271	74	10	19
271	75	8	38
271	76	60.4	35.8
271	77	37	16
271	78	34	51
271	79	35.17677669529664	25.82322330470336
271	80	57	34
271	81	71	18
272	0	10.75	27
272	1	70	36
272	2	71	14
272	3	57	49.25
272	4	8.75	50
272	5	13.823223304703363	27.82322330470336
272	6	15.25	30
272	7	15	35
272	8	27	22
272	9	27.32596668246309	23.033154921148043
272	10	16	21
272	11	13.421204664878722	36.875711090768114
272	12	25	15
272	13	36.75	14
272	14	28	19
272	15	28	39
272	16	68.82322330470336	16.82322330470336
272	17	55	16
272	18	66	35
272	19	55	26
272	20	56.42120466487872	49.124288909231886
272	21	66	32.25
272	22	11.176776695296637	19.17677669529664
272	23	11.823223304703363	21.82322330470336
272	24	68.42120466487873	39.875711090768114
272	25	23	29
272	26	19	22
272	27	70	19
272	28	31.995030836026146	34.97527250305447
272	29	53	13.75
272	30	70	38
272	31	19.843826238111394	47.94521720236076
272	32	55.17677669529664	44.82322330470336
272	33	10	20
272	34	24	22
272	35	29	50
272	36	51	38.75
272	37	57.82322330470336	50.17677669529664
272	38	56.2	20.6
